domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,performance_ratio,bound,C2_sum,tightness,C1_mps,rho,mps_ratio
GraphColouring,0035-graph_colouring-140-0_5376.asp,12109,3148,3.846569,14.796095,56.914204,0.259972,0.067585,0.01757,0.023206,0.786192,0.0,0.953588,2167,0.190519,0.786275,0.786275,AMOCLINGO-L,176.155002,6.84026324725085,5376.0,1880.0,2.8595744680851065,1280.0,0.6808510638297872,4.2
GraphColouring,0035-graph_colouring-140-0_6720.asp,12109,3148,3.846569,14.796095,56.914204,0.259972,0.067585,0.01757,0.023206,0.786192,0.0,0.953588,2167,0.190519,0.786275,0.786275,AMOCLINGO-L,0.850085,4.362815483157567,6720.0,1880.0,3.574468085106383,1280.0,0.6808510638297872,5.25
GraphColouring,0036-graph_colouring-140-0_1344.asp,12757,3256,3.917998,15.350705,60.144023,0.255232,0.065144,0.016627,0.022027,0.788587,0.0,0.955946,2275,0.189308,0.788665,0.788665,CLINGO-AMO,0.668299,1.209546924355715,1344.0,1880.0,0.7148936170212766,1280.0,0.6808510638297872,1.05
GraphColouring,0036-graph_colouring-140-0_5376.asp,12757,3256,3.917998,15.350705,60.144023,0.255232,0.065144,0.016627,0.022027,0.788587,0.0,0.955946,2275,0.189308,0.788665,0.788665,AMOCLINGO-L,75.381945,15.982579130851557,5376.0,1880.0,2.8595744680851065,1280.0,0.6808510638297872,4.2
GraphColouring,0036-graph_colouring-140-0_6720.asp,12757,3256,3.917998,15.350705,60.144023,0.255232,0.065144,0.016627,0.022027,0.788587,0.0,0.955946,2275,0.189308,0.788665,0.788665,AMOCLINGO-L,0.8054720000000001,3.752326586150728,6720.0,1880.0,3.574468085106383,1280.0,0.6808510638297872,5.25
GraphColouring,0037-graph_colouring-140-0_2688.asp,12589,3228,3.899938,15.209517,59.316173,0.256414,0.065748,0.016859,0.022321,0.78799,0.0,0.955358,2247,0.18961,0.788069,0.788069,AMOCLINGO-L,323.00769,3.7303589614228687,2688.0,1880.0,1.4297872340425533,1280.0,0.6808510638297872,2.1
GraphColouring,0037-graph_colouring-140-0_5376.asp,12589,3228,3.899938,15.209517,59.316173,0.256414,0.065748,0.016859,0.022321,0.78799,0.0,0.955358,2247,0.18961,0.788069,0.788069,AMOCLINGO-L,85.69041299999999,14.061977038201462,5376.0,1880.0,2.8595744680851065,1280.0,0.6808510638297872,4.2
GraphColouring,0037-graph_colouring-140-0_6720.asp,12589,3228,3.899938,15.209517,59.316173,0.256414,0.065748,0.016859,0.022321,0.78799,0.0,0.955358,2247,0.18961,0.788069,0.788069,AMOCLINGO-L,0.7837489999999999,6.239136509265085,6720.0,1880.0,3.574468085106383,1280.0,0.6808510638297872,5.25
GraphColouring,0038-graph_colouring-140-0_2688.asp,12349,3188,3.873588,15.004688,58.121984,0.258159,0.066646,0.017205,0.022755,0.787108,0.0,0.95449,2207,0.190056,0.787189,0.787189,AMOCLINGO-L,181.189954,6.650391665754272,2688.0,1880.0,1.4297872340425533,1280.0,0.6808510638297872,2.1
GraphColouring,0038-graph_colouring-140-0_5376.asp,12349,3188,3.873588,15.004688,58.121984,0.258159,0.066646,0.017205,0.022755,0.787108,0.0,0.95449,2207,0.190056,0.787189,0.787189,AMOCLINGO-L,165.885389,7.263276610817122,5376.0,1880.0,2.8595744680851065,1280.0,0.6808510638297872,4.2
GraphColouring,0038-graph_colouring-140-0_6720.asp,12349,3188,3.873588,15.004688,58.121984,0.258159,0.066646,0.017205,0.022755,0.787108,0.0,0.95449,2207,0.190056,0.787189,0.787189,AMOCLINGO-L,0.855293,4.722529004680268,6720.0,1880.0,3.574468085106383,1280.0,0.6808510638297872,5.25
GraphColouring,0039-graph_colouring-140-0_5376.asp,13045,3304,3.948245,15.588635,61.547743,0.253277,0.064149,0.016248,0.021541,0.789575,0.0,0.956918,2323,0.188808,0.789651,0.789651,AMOCLINGO-L,74.150132,16.25038230545564,5376.0,1880.0,2.8595744680851065,1280.0,0.6808510638297872,4.2
GraphColouring,0039-graph_colouring-140-0_6720.asp,13045,3304,3.948245,15.588635,61.547743,0.253277,0.064149,0.016248,0.021541,0.789575,0.0,0.956918,2323,0.188808,0.789651,0.789651,AMOCLINGO-L,0.878874,2.8162523865764606,6720.0,1880.0,3.574468085106383,1280.0,0.6808510638297872,5.25
GraphColouring,0040-graph_colouring-140-0_5376.asp,13285,3344,3.972787,15.783037,62.702646,0.251712,0.063359,0.015948,0.021152,0.790365,0.0,0.957697,2363,0.188408,0.79044,0.79044,AMOCLINGO-L,69.970254,17.22135462020761,5376.0,1880.0,2.8595744680851065,1280.0,0.6808510638297872,4.2
GraphColouring,0040-graph_colouring-140-0_6720.asp,13285,3344,3.972787,15.783037,62.702646,0.251712,0.063359,0.015948,0.021152,0.790365,0.0,0.957697,2363,0.188408,0.79044,0.79044,AMOCLINGO-L,1.124641,6.313973081187686,6720.0,1880.0,3.574468085106383,1280.0,0.6808510638297872,5.25
GraphColouring,0041-graph_colouring-145-0_1392.asp,13543,3427,3.951853,15.617142,61.716647,0.253046,0.064032,0.016203,0.021487,0.789707,0.0,0.957026,2411,0.188732,0.789781,0.789781,AMOCLINGO-INF-MR,0.886204,1.2014333042956251,1392.0,1880.0,0.7404255319148936,1280.0,0.6808510638297872,1.0875
GraphColouring,0041-graph_colouring-145-0_5568.asp,13543,3427,3.951853,15.617142,61.716647,0.253046,0.064032,0.016203,0.021487,0.789707,0.0,0.957026,2411,0.188732,0.789781,0.789781,AMOCLINGO-L,175.281922,6.874488128901279,5568.0,1880.0,2.9617021276595743,1280.0,0.6808510638297872,4.35
GraphColouring,0041-graph_colouring-145-0_6960.asp,13543,3427,3.951853,15.617142,61.716647,0.253046,0.064032,0.016203,0.021487,0.789707,0.0,0.957026,2411,0.188732,0.789781,0.789781,AMOCLINGO-L,0.865525,4.094745963432599,6960.0,1880.0,3.702127659574468,1280.0,0.6808510638297872,5.4375
GraphColouring,0042-graph_colouring-145-0_1392.asp,13423,3407,3.93983,15.522259,61.155056,0.253818,0.064424,0.016352,0.021679,0.789317,0.0,0.956642,2391,0.188929,0.789391,0.789391,WASP-AMO,0.569535,1.3623973943655792,1392.0,1880.0,0.7404255319148936,1280.0,0.6808510638297872,1.0875
GraphColouring,0042-graph_colouring-145-0_5568.asp,13423,3407,3.93983,15.522259,61.155056,0.253818,0.064424,0.016352,0.021679,0.789317,0.0,0.956642,2391,0.188929,0.789391,0.789391,AMOCLINGO-L,165.463008,7.282203324866424,5568.0,1880.0,2.9617021276595743,1280.0,0.6808510638297872,4.35
GraphColouring,0042-graph_colouring-145-0_6960.asp,13423,3407,3.93983,15.522259,61.155056,0.253818,0.064424,0.016352,0.021679,0.789317,0.0,0.956642,2391,0.188929,0.789391,0.789391,AMOCLINGO-L,0.882759,3.735219918460192,6960.0,1880.0,3.702127659574468,1280.0,0.6808510638297872,5.4375
GraphColouring,0043-graph_colouring-145-0_5568.asp,13687,3451,3.966097,15.729924,62.3864,0.252137,0.063573,0.016029,0.021261,0.790166,0.0,0.957478,2435,0.1885,0.790239,0.790239,AMOCLINGO-L,160.352534,7.512358501300641,5568.0,1880.0,2.9617021276595743,1280.0,0.6808510638297872,4.35
GraphColouring,0043-graph_colouring-145-0_6960.asp,13687,3451,3.966097,15.729924,62.3864,0.252137,0.063573,0.016029,0.021261,0.790166,0.0,0.957478,2435,0.1885,0.790239,0.790239,AMOCLINGO-L,0.994766,25.312107571026758,6960.0,1880.0,3.702127659574468,1280.0,0.6808510638297872,5.4375
GraphColouring,0044-graph_colouring-145-0_5568.asp,13963,3497,3.992851,15.942859,63.657462,0.250448,0.062724,0.015709,0.020841,0.791019,0.0,0.958318,2481,0.188068,0.791091,0.791091,AMOCLINGO-L,164.016016,7.346704604750307,5568.0,1880.0,2.9617021276595743,1280.0,0.6808510638297872,4.35
GraphColouring,0044-graph_colouring-145-0_6960.asp,13963,3497,3.992851,15.942859,63.657462,0.250448,0.062724,0.015709,0.020841,0.791019,0.0,0.958318,2481,0.188068,0.791091,0.791091,AMOCLINGO-L,0.837652,4.310668392124653,6960.0,1880.0,3.702127659574468,1280.0,0.6808510638297872,5.4375
GraphColouring,0045-graph_colouring-145-0_5568.asp,13471,3415,3.944656,15.56031,61.380071,0.253508,0.064266,0.016292,0.021602,0.789474,0.0,0.956796,2399,0.18885,0.789548,0.789548,AMOCLINGO-L,172.857524,6.970877235288873,5568.0,1880.0,2.9617021276595743,1280.0,0.6808510638297872,4.35
GraphColouring,0045-graph_colouring-145-0_6960.asp,13471,3415,3.944656,15.56031,61.380071,0.253508,0.064266,0.016292,0.021602,0.789474,0.0,0.956796,2399,0.18885,0.789548,0.789548,AMOCLINGO-L,0.877131,4.063993861806275,6960.0,1880.0,3.702127659574468,1280.0,0.6808510638297872,5.4375
GraphColouring,0046-graph_colouring-145-0_1392.asp,14071,3515,4.003129,16.025045,64.150331,0.249805,0.062402,0.015588,0.020681,0.791344,0.0,0.958638,2499,0.187904,0.791415,0.791415,CLINGO-AMO,0.5706720000000001,1.472683082401099,1392.0,1880.0,0.7404255319148936,1280.0,0.6808510638297872,1.0875
GraphColouring,0046-graph_colouring-145-0_5568.asp,14071,3515,4.003129,16.025045,64.150331,0.249805,0.062402,0.015588,0.020681,0.791344,0.0,0.958638,2499,0.187904,0.791415,0.791415,AMOCLINGO-L,167.962085,7.174418952944054,5568.0,1880.0,2.9617021276595743,1280.0,0.6808510638297872,4.35
GraphColouring,0046-graph_colouring-145-0_6960.asp,14071,3515,4.003129,16.025045,64.150331,0.249805,0.062402,0.015588,0.020681,0.791344,0.0,0.958638,2499,0.187904,0.791415,0.791415,AMOCLINGO-L,0.8792409999999999,4.379674059785656,6960.0,1880.0,3.702127659574468,1280.0,0.6808510638297872,5.4375
GraphColouring,0047-graph_colouring-145-0_1392.asp,13063,3347,3.902898,15.232614,59.451339,0.25622,0.065649,0.01682,0.022277,0.788104,0.0,0.955447,2331,0.189543,0.78818,0.78818,AMOCLINGO-L,0.864505,1.3990433832077318,1392.0,1880.0,0.7404255319148936,1280.0,0.6808510638297872,1.0875
GraphColouring,0047-graph_colouring-145-0_5568.asp,13063,3347,3.902898,15.232614,59.451339,0.25622,0.065649,0.01682,0.022277,0.788104,0.0,0.955447,2331,0.189543,0.78818,0.78818,AMOCLINGO-L,200.210917,6.01860367084778,5568.0,1880.0,2.9617021276595743,1280.0,0.6808510638297872,4.35
GraphColouring,0047-graph_colouring-145-0_6960.asp,13063,3347,3.902898,15.232614,59.451339,0.25622,0.065649,0.01682,0.022277,0.788104,0.0,0.955447,2331,0.189543,0.78818,0.78818,AMOCLINGO-L,0.902035,3.80428475613474,6960.0,1880.0,3.702127659574468,1280.0,0.6808510638297872,5.4375
GraphColouring,0048-graph_colouring-145-0_5568.asp,13399,3403,3.937408,15.503183,61.04236,0.253974,0.064503,0.016382,0.021718,0.789238,0.0,0.956564,2387,0.188969,0.789313,0.789313,AMOCLINGO-L,164.29440799999998,7.333922430275291,5568.0,1880.0,2.9617021276595743,1280.0,0.6808510638297872,4.35
GraphColouring,0048-graph_colouring-145-0_6960.asp,13399,3403,3.937408,15.503183,61.04236,0.253974,0.064503,0.016382,0.021718,0.789238,0.0,0.956564,2387,0.188969,0.789313,0.789313,AMOCLINGO-L,0.880781,4.597877338407618,6960.0,1880.0,3.702127659574468,1280.0,0.6808510638297872,5.4375
GraphColouring,0049-graph_colouring-145-0_5568.asp,14011,3505,3.997432,15.979465,63.876827,0.250161,0.06258,0.015655,0.020769,0.791164,0.0,0.958461,2489,0.187995,0.791235,0.791235,AMOCLINGO-L,165.051185,7.30054113819298,5568.0,1880.0,2.9617021276595743,1280.0,0.6808510638297872,4.35
GraphColouring,0049-graph_colouring-145-0_6960.asp,14011,3505,3.997432,15.979465,63.876827,0.250161,0.06258,0.015655,0.020769,0.791164,0.0,0.958461,2489,0.187995,0.791235,0.791235,AMOCLINGO-L,0.863125,6.619407385952209,6960.0,1880.0,3.702127659574468,1280.0,0.6808510638297872,5.4375
GraphColouring,0050-graph_colouring-145-0_5568.asp,13315,3389,3.928888,15.436158,60.646928,0.254525,0.064783,0.016489,0.021855,0.78896,0.0,0.95629,2373,0.18911,0.789035,0.789035,AMOCLINGO-L,172.081181,7.002396502613497,5568.0,1880.0,2.9617021276595743,1280.0,0.6808510638297872,4.35
GraphColouring,0050-graph_colouring-145-0_6960.asp,13315,3389,3.928888,15.436158,60.646928,0.254525,0.064783,0.016489,0.021855,0.78896,0.0,0.95629,2373,0.18911,0.789035,0.789035,AMOCLINGO-L,0.891354,4.460795598606166,6960.0,1880.0,3.702127659574468,1280.0,0.6808510638297872,5.4375
GraphColouring,0051-graph_colouring-150-0_1440.asp,14401,3610,3.989197,15.91369,63.48284,0.250677,0.062839,0.015752,0.020901,0.790917,0.0,0.958197,2559,0.188112,0.790987,0.790987,AMOCLINGO-L,0.8598460000000001,1.3254419977530858,1440.0,1880.0,0.7659574468085106,1280.0,0.6808510638297872,1.125
GraphColouring,0051-graph_colouring-150-0_7200.asp,14401,3610,3.989197,15.91369,63.48284,0.250677,0.062839,0.015752,0.020901,0.790917,0.0,0.958197,2559,0.188112,0.790987,0.790987,AMOCLINGO-L,3.249806,14.353405710987056,7200.0,1880.0,3.8297872340425534,1280.0,0.6808510638297872,5.625
GraphColouring,0052-graph_colouring-150-0_1440.asp,13729,3498,3.924814,15.404166,60.45849,0.254789,0.064918,0.01654,0.021924,0.788841,0.0,0.956151,2447,0.189162,0.788914,0.788914,AMOCLINGO-L,0.8218960000000001,1.9599973719302688,1440.0,1880.0,0.7659574468085106,1280.0,0.6808510638297872,1.125
GraphColouring,0052-graph_colouring-150-0_7200.asp,13729,3498,3.924814,15.404166,60.45849,0.254789,0.064918,0.01654,0.021924,0.788841,0.0,0.956151,2447,0.189162,0.788914,0.788914,AMOCLINGO-L,2.655999,23.237021550083416,7200.0,1880.0,3.8297872340425534,1280.0,0.6808510638297872,5.625
GraphColouring,0053-graph_colouring-150-0_2880.asp,14449,3618,3.993643,15.949184,63.695344,0.250398,0.062699,0.0157,0.020832,0.791058,0.0,0.958336,2567,0.188041,0.791127,0.791127,AMOCLINGO-L,1113.630884,1.0820596854064977,2880.0,1880.0,1.5319148936170213,1280.0,0.6808510638297872,2.25
GraphColouring,0053-graph_colouring-150-0_7200.asp,14449,3618,3.993643,15.949184,63.695344,0.250398,0.062699,0.0157,0.020832,0.791058,0.0,0.958336,2567,0.188041,0.791127,0.791127,AMOCLINGO-L,6.009857,6.545247915216619,7200.0,1880.0,3.8297872340425534,1280.0,0.6808510638297872,5.625
GraphColouring,0054-graph_colouring-150-0_1440.asp,14365,3604,3.985849,15.886993,63.323155,0.250888,0.062945,0.015792,0.020954,0.790811,0.0,0.958093,2553,0.188166,0.790881,0.790881,AMOCLINGO-L,0.8982779999999999,1.238056592725192,1440.0,1880.0,0.7659574468085106,1280.0,0.6808510638297872,1.125
GraphColouring,0054-graph_colouring-150-0_7200.asp,14365,3604,3.985849,15.886993,63.323155,0.250888,0.062945,0.015792,0.020954,0.790811,0.0,0.958093,2553,0.188166,0.790881,0.790881,AMOCLINGO-L,2.031154,68.79840474922138,7200.0,1880.0,3.8297872340425534,1280.0,0.6808510638297872,5.625
GraphColouring,0055-graph_colouring-150-0_7200.asp,13669,3488,3.918865,15.3575,60.183966,0.255176,0.065115,0.016616,0.022021,0.788646,0.0,0.955959,2437,0.18926,0.788719,0.788719,AMOCLINGO-L,3.035532,23.33453773506588,7200.0,1880.0,3.8297872340425534,1280.0,0.6808510638297872,5.625
GraphColouring,0056-graph_colouring-150-0_1440.asp,13513,3462,3.903235,15.235244,59.466741,0.256198,0.065637,0.016816,0.022275,0.78813,0.0,0.95545,2411,0.189521,0.788204,0.788204,AMOCLINGO-L,1.194262,1.2554774412984755,1440.0,1880.0,0.7659574468085106,1280.0,0.6808510638297872,1.125
GraphColouring,0056-graph_colouring-150-0_7200.asp,13513,3462,3.903235,15.235244,59.466741,0.256198,0.065637,0.016816,0.022275,0.78813,0.0,0.95545,2411,0.189521,0.788204,0.788204,AMOCLINGO-L,2.765967,26.758369134555835,7200.0,1880.0,3.8297872340425534,1280.0,0.6808510638297872,5.625
GraphColouring,0057-graph_colouring-150-0_7200.asp,14713,3662,4.01775,16.142314,64.85578,0.248896,0.061949,0.015419,0.020458,0.791817,0.0,0.959084,2611,0.187657,0.791885,0.791885,AMOCLINGO-L,2.106733,13.07708285767584,7200.0,1880.0,3.8297872340425534,1280.0,0.6808510638297872,5.625
GraphColouring,0058-graph_colouring-150-0_1440.asp,14377,3606,3.986966,15.895899,63.376412,0.250817,0.062909,0.015779,0.020936,0.790846,0.0,0.958128,2555,0.188148,0.790916,0.790916,AMOCLINGO-L,0.8228920000000001,1.920424551459973,1440.0,1880.0,0.7659574468085106,1280.0,0.6808510638297872,1.125
GraphColouring,0058-graph_colouring-150-0_7200.asp,14377,3606,3.986966,15.895899,63.376412,0.250817,0.062909,0.015779,0.020936,0.790846,0.0,0.958128,2555,0.188148,0.790916,0.790916,AMOCLINGO-L,2.432601,11.58503387937438,7200.0,1880.0,3.8297872340425534,1280.0,0.6808510638297872,5.625
GraphColouring,0059-graph_colouring-150-0_1440.asp,14245,3584,3.974609,15.79752,62.78897,0.251597,0.063301,0.015926,0.02113,0.790453,0.0,0.95774,2533,0.188347,0.790523,0.790523,AMOCLINGO-L,0.909779,3.16834088278582,1440.0,1880.0,0.7659574468085106,1280.0,0.6808510638297872,1.125
GraphColouring,0059-graph_colouring-150-0_7200.asp,14245,3584,3.974609,15.79752,62.78897,0.251597,0.063301,0.015926,0.02113,0.790453,0.0,0.95774,2533,0.188347,0.790523,0.790523,AMOCLINGO-L,5.249377,7.674540045418723,7200.0,1880.0,3.8297872340425534,1280.0,0.6808510638297872,5.625
GraphColouring,0060-graph_colouring-150-0_1440.asp,14833,3682,4.028517,16.22895,65.378603,0.24823,0.061618,0.015296,0.020293,0.792153,0.0,0.959415,2631,0.187487,0.79222,0.79222,AMOCLINGO-L,1.13754,1.476676864110273,1440.0,1880.0,0.7659574468085106,1280.0,0.6808510638297872,1.125
GraphColouring,0060-graph_colouring-150-0_7200.asp,14833,3682,4.028517,16.22895,65.378603,0.24823,0.061618,0.015296,0.020293,0.792153,0.0,0.959415,2631,0.187487,0.79222,0.79222,AMOCLINGO-L,3.435098,8.326242802970977,7200.0,1880.0,3.8297872340425534,1280.0,0.6808510638297872,5.625
GroupAssignment,000-group-assignment-30-10-sat.asp,13921,21371,0.651397,0.424318,0.276399,1.535163,2.356725,3.617956,0.40227,0.187487,0.0,0.222039,2721,0.382947,0.214783,0.214783,CLINGO-AMO,0.513019,2.750751921468796,402609.0,52147800.0,0.007720536628582605,16095000.0,0.30864197530864196,0.02501453867660764
GroupAssignment,004-group-assignment-30-10-middle.asp,12121,18491,0.655508,0.429691,0.281666,1.525534,2.327255,3.550306,0.402607,0.185628,0.0,0.225311,2361,0.380414,0.216979,0.216979,AMOCLINGO-INF-MR,3.063553,1.24685585658221,1387407.0,44955000.0,0.03086212879546213,13875000.0,0.30864197530864196,0.09999329729729729
GroupAssignment,005-group-assignment-30-10-middle.asp,13921,21371,0.651397,0.424318,0.276399,1.535163,2.356725,3.617956,0.40227,0.187487,0.0,0.222039,2721,0.382947,0.214783,0.214783,AMOCLINGO-INF-MR,1.846259,3.4306318885920124,1610755.0,52147800.0,0.030888263742669873,16095000.0,0.30864197530864196,0.10007797452625039
GroupAssignment,006-group-assignment-30-10-middle.asp,11671,17771,0.656744,0.431313,0.283262,1.522663,2.318503,3.530298,0.402708,0.185074,0.0,0.226287,2271,0.379659,0.217633,0.217633,AMOCLINGO-INF-MR,1.715327,2.511225556409944,1331066.0,43156800.0,0.030842555518481446,13320000.0,0.30864197530864196,0.09992987987987988
GroupAssignment,007-group-assignment-30-10-middle.asp,14371,22091,0.650536,0.423198,0.275305,1.537193,2.362962,3.632329,0.402199,0.187878,0.0,0.221349,2811,0.383481,0.214321,0.214321,AMOCLINGO-INF-MR,2.596096,2.6888138959422148,1664863.0,53946000.0,0.030861657954250547,16650000.0,0.30864197530864196,0.09999177177177178
GroupAssignment,011-group-assignment-50-10-sat.asp,20891,31971,0.653436,0.426979,0.279003,1.530372,2.342038,3.58419,0.403044,0.186683,0.0,0.22311,4051,0.380595,0.216361,0.216361,CLINGO-AMO,2.051268,1.9245218079743849,599255.0,77711400.0,0.0077112881765094956,23985000.0,0.30864197530864196,0.024984573691890766
GroupAssignment,012-group-assignment-50-10-sat.asp,27641,42771,0.646256,0.417646,0.269906,1.547375,2.39437,3.704989,0.402301,0.189935,0.0,0.217467,5401,0.385333,0.212366,0.212366,AMOCLINGO-INF-MR,2.200003,2.248270570540131,807244.0,104611500.0,0.0077165894763004065,32287500.0,0.30864197530864196,0.025001749903213317
GroupAssignment,016-group-assignment-50-10-middle.asp,17891,27171,0.658459,0.433569,0.285487,1.518697,2.306439,3.502781,0.403555,0.18445,0.0,0.226986,3451,0.377341,0.219105,0.219105,AMOCLINGO-INF-MR,3.971268,1.7665765694987092,2029497.0,65755800.0,0.030864151907512342,20295000.0,0.30864197530864196,0.09999985218033998
GroupAssignment,017-group-assignment-50-10-middle.asp,23141,35571,0.650558,0.423226,0.275333,1.537142,2.362805,3.631967,0.402748,0.187978,0.0,0.220863,4501,0.382481,0.21477,0.21477,AMOCLINGO-INF-MR,4.945921,2.064839288779582,2674870.0,86678100.0,0.030859813493835236,26752500.0,0.30864197530864196,0.09998579572002617
GroupAssignment,021-group-assignment-75-10-sat.asp,30166,46121,0.654062,0.427797,0.279806,1.528907,2.337556,3.573905,0.403434,0.186468,0.0,0.223298,5826,0.3796,0.216966,0.216966,AMOCLINGO-INF-MR,2.304684,1.4441472236540889,874392.0,113298750.0,0.007717578525800153,34968750.0,0.30864197530864196,0.025004954423592494
GroupAssignment,022-group-assignment-75-10-sat.asp,31291,47921,0.652971,0.42637,0.278407,1.531463,2.345378,3.591859,0.403311,0.186955,0.0,0.22246,6051,0.380333,0.216356,0.216356,AMOCLINGO-L,2.576203,2.490230001284836,909008.0,117830700.0,0.0077145260106237165,36367500.0,0.30864197530864196,0.02499506427442084
GroupAssignment,023-group-assignment-75-10-sat.asp,27916,42521,0.656523,0.431022,0.282976,1.523177,2.320067,3.533872,0.403711,0.185378,0.0,0.225176,5376,0.377955,0.218334,0.218334,AMOCLINGO-INF-MR,2.3047980000000003,1.8606771612956967,804020.0,104234850.0,0.007713543023278683,32171250.0,0.30864197530864196,0.024991879395422932
GroupAssignment,024-group-assignment-75-10-middle.asp,34666,53321,0.650138,0.422679,0.2748,1.538135,2.36586,3.639013,0.402989,0.188225,0.0,0.220273,6726,0.382248,0.214764,0.214764,AMOCLINGO-INF-MR,10.969122,3.4061233889093403,4056249.0,131426550.0,0.03086323882046664,40563750.0,0.30864197530864196,0.09999689377831192
GroupAssignment,025-group-assignment-75-10-middle.asp,34666,53321,0.650138,0.422679,0.2748,1.538135,2.36586,3.639013,0.402989,0.188225,0.0,0.220273,6726,0.382248,0.214764,0.214764,AMOCLINGO-INF-MR,7.873082,2.7248935042210918,4055690.0,131426550.0,0.030858985494179068,40563750.0,0.30864197530864196,0.09998311300114018
GroupAssignment,026-group-assignment-75-10-middle.asp,29041,44321,0.655242,0.429343,0.281324,1.526153,2.329142,3.554626,0.403567,0.185944,0.0,0.2242,5601,0.378809,0.217623,0.217623,AMOCLINGO-INF-MR,7.73152,2.382430880344357,3358394.0,108766800.0,0.030877013941754284,33570000.0,0.30864197530864196,0.10004152517128388
GroupAssignment,027-group-assignment-75-10-middle.asp,31291,47921,0.652971,0.42637,0.278407,1.531463,2.345378,3.591859,0.403311,0.186955,0.0,0.22246,6051,0.380333,0.216356,0.216356,AMOCLINGO-INF-MR,8.156134999999999,2.162165780728249,3637946.0,117830700.0,0.030874347686978013,36367500.0,0.30864197530864196,0.10003288650580876
GroupAssignment,031-group-assignment-100-10-sat.asp,49191,75871,0.64835,0.420358,0.27254,1.542376,2.378923,3.669192,0.402919,0.189059,0.0,0.21876,9551,0.383221,0.21386,0.21386,AMOCLINGO-INF-MR,8.936413,1.2710296625726676,1441238.0,186818400.0,0.007714646951263901,57660000.0,0.30864197530864196,0.024995456122095038
GroupAssignment,032-group-assignment-100-10-sat.asp,41691,63871,0.652738,0.426066,0.278109,1.532009,2.347053,3.595706,0.403444,0.187091,0.0,0.222134,8051,0.380202,0.216354,0.216354,AMOCLINGO-L,5.769786000000001,1.4355426700401015,1208719.0,156686400.0,0.00771425599158574,48360000.0,0.30864197530864196,0.0249941894127378
GroupAssignment,033-group-assignment-100-10-sat.asp,40191,61471,0.653821,0.427481,0.279496,1.529472,2.339284,3.577869,0.403573,0.186609,0.0,0.22296,7751,0.379463,0.216964,0.216964,AMOCLINGO-L,7.457612999999999,1.9758444156327235,1161950.0,150660000.0,0.007712398778707022,46500000.0,0.30864197530864196,0.024988172043010754
GroupAssignment,034-group-assignment-100-10-middle.asp,44691,68671,0.650799,0.423539,0.275639,1.536573,2.361058,3.627938,0.403213,0.187957,0.0,0.220648,8651,0.381531,0.215256,0.215256,AMOCLINGO-INF-MR,24.66911,2.705183648700744,5208067.0,168739200.0,0.03086459459331323,52080000.0,0.30864197530864196,0.10000128648233488
GroupAssignment,035-group-assignment-100-10-middle.asp,43191,66271,0.651733,0.424756,0.276827,1.534371,2.354293,3.612358,0.403325,0.187539,0.0,0.221366,8351,0.38089,0.215786,0.215786,AMOCLINGO-INF-MR,14.826337,4.603166716094473,5021287.0,162712800.0,0.030859815576893768,50220000.0,0.30864197530864196,0.0999858024691358
GroupAssignment,036-group-assignment-100-10-middle.asp,34191,51871,0.659154,0.434485,0.286392,1.517095,2.301578,3.491712,0.4042,0.184259,0.0,0.22699,6551,0.375859,0.219941,0.219941,AMOCLINGO-INF-MR,8.849928,4.40516996296467,3907689.0,126554400.0,0.0308775435701959,39060000.0,0.30864197530864196,0.10004324116743471
GroupAssignment,037-group-assignment-100-10-middle.asp,43191,66271,0.651733,0.424756,0.276827,1.534371,2.354293,3.612358,0.403325,0.187539,0.0,0.221366,8351,0.38089,0.215786,0.215786,AMOCLINGO-INF-MR,11.108477,5.178660585064901,5020052.0,162712800.0,0.030852225516369947,50220000.0,0.30864197530864196,0.09996121067303863
GroupAssignment,045-group-assignment-30-15-middle.asp,18006,27876,0.645932,0.417228,0.269501,1.548151,2.39677,3.710561,0.401533,0.189937,0.0,0.217761,3546,0.386871,0.211596,0.211596,AMOCLINGO-INF-MR,1.818744,1.617511315501247,1406134.0,68331600.0,0.020578092712595638,21090000.0,0.30864197530864196,0.06667302038880986
GroupAssignment,046-group-assignment-30-15-middle.asp,18006,27876,0.645932,0.417228,0.269501,1.548151,2.39677,3.710561,0.401533,0.189937,0.0,0.217761,3546,0.386871,0.211596,0.211596,AMOCLINGO-INF-MR,1.714392,1.8202826424761664,1405535.0,68331600.0,0.020569326636578098,21090000.0,0.30864197530864196,0.06664461830251305
GroupAssignment,050-group-assignment-50-15-sat.asp,34426,53596,0.642324,0.41258,0.26501,1.556847,2.423771,3.77344,0.401731,0.191716,0.0,0.214402,6766,0.388253,0.210016,0.210016,CLINGO-AMO,1.362645,2.0327253246443497,676675.0,131511600.0,0.005145363602906512,40590000.0,0.30864197530864196,0.0166709780734171
GroupAssignment,051-group-assignment-50-15-sat.asp,29926,46396,0.645013,0.416041,0.268352,1.550358,2.403609,3.726453,0.401992,0.19047,0.0,0.216568,5866,0.386487,0.211522,0.211522,CLINGO-AMO,1.449286,1.7436020219611588,584279.0,113578200.0,0.005144288252499159,35055000.0,0.30864197530864196,0.016667493938097275
