domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,performance_ratio,bound,C2_sum,tightness,C1_mps,rho,mps_ratio
GraphColouring,0139-wgc-n100-d50-p9.asp,30793,5942,5.182262,26.855838,139.173985,0.192966,0.037236,0.007185,0.006527,0.819992,0.0,0.986945,5241,0.173449,0.820024,0.820024,AMOCLINGO-INF-MR,2.273694,1.6105219084010425,618.0,9400.0,0.06574468085106383,6400.0,0.6808510638297872,0.0965625
GraphColouring,0140-wgc-n100-d50-p31.asp,30877,5956,5.184184,26.875764,139.328906,0.192894,0.037208,0.007177,0.00651,0.820028,0.0,0.986981,5255,0.17343,0.82006,0.82006,AMOCLINGO-L,1.991974,3.7492863862680954,1999.0,9400.0,0.21265957446808512,6400.0,0.6808510638297872,0.31234375
GraphColouring,0140-wgc-n100-d50-p39.asp,30877,5956,5.184184,26.875764,139.328906,0.192894,0.037208,0.007177,0.00651,0.820028,0.0,0.986981,5255,0.17343,0.82006,0.82006,AMOCLINGO-L,1.092968,3.5377183961470053,2532.0,9400.0,0.2693617021276596,6400.0,0.6808510638297872,0.395625
GraphColouring,0140-wgc-n100-d50-p50.asp,30877,5956,5.184184,26.875764,139.328906,0.192894,0.037208,0.007177,0.00651,0.820028,0.0,0.986981,5255,0.17343,0.82006,0.82006,AMOCLINGO-L,1.153486,2.8341210903296616,3232.0,9400.0,0.34382978723404256,6400.0,0.6808510638297872,0.505
GraphColouring,0140-wgc-n100-d50-p58.asp,30877,5956,5.184184,26.875764,139.328906,0.192894,0.037208,0.007177,0.00651,0.820028,0.0,0.986981,5255,0.17343,0.82006,0.82006,AMOCLINGO-L,1.04933,1.2800844348298437,3712.0,9400.0,0.3948936170212766,6400.0,0.6808510638297872,0.58
GraphColouring,0140-wgc-n100-d50-p9.asp,30877,5956,5.184184,26.875764,139.328906,0.192894,0.037208,0.007177,0.00651,0.820028,0.0,0.986981,5255,0.17343,0.82006,0.82006,WASP-AMO,0.769688,2.497096226003264,578.0,9400.0,0.06148936170212766,6400.0,0.6808510638297872,0.0903125
GraphColouring,0141-wgc-n100-d70-p21.asp,42157,7836,5.379913,28.943466,155.713337,0.185877,0.03455,0.006422,0.004768,0.823588,0.0,0.990464,7135,0.17162,0.823612,0.823612,AMOCLINGO-INF-MR,50.232795,1.5892391414811775,1394.0,9400.0,0.14829787234042552,6400.0,0.6808510638297872,0.2178125
GraphColouring,0141-wgc-n100-d70-p30.asp,42157,7836,5.379913,28.943466,155.713337,0.185877,0.03455,0.006422,0.004768,0.823588,0.0,0.990464,7135,0.17162,0.823612,0.823612,AMOCLINGO-L,1.372734,3.0663857673810075,1979.0,9400.0,0.21053191489361703,6400.0,0.6808510638297872,0.30921875
GraphColouring,0141-wgc-n100-d70-p38.asp,42157,7836,5.379913,28.943466,155.713337,0.185877,0.03455,0.006422,0.004768,0.823588,0.0,0.990464,7135,0.17162,0.823612,0.823612,AMOCLINGO-L,1.2540520000000002,1.9625733223183728,2480.0,9400.0,0.26382978723404255,6400.0,0.6808510638297872,0.3875
GraphColouring,0141-wgc-n100-d70-p50.asp,42157,7836,5.379913,28.943466,155.713337,0.185877,0.03455,0.006422,0.004768,0.823588,0.0,0.990464,7135,0.17162,0.823612,0.823612,CLINGO-AMO,0.951165,1.3662529634711116,3200.0,9400.0,0.3404255319148936,6400.0,0.6808510638297872,0.5
GraphColouring,0141-wgc-n100-d70-p59.asp,42157,7836,5.379913,28.943466,155.713337,0.185877,0.03455,0.006422,0.004768,0.823588,0.0,0.990464,7135,0.17162,0.823612,0.823612,CLINGO-AMO,0.925786,1.336364991477512,3804.0,9400.0,0.4046808510638298,6400.0,0.6808510638297872,0.594375
GraphColouring,0141-wgc-n100-d70-p68.asp,42157,7836,5.379913,28.943466,155.713337,0.185877,0.03455,0.006422,0.004768,0.823588,0.0,0.990464,7135,0.17162,0.823612,0.823612,CLINGO-AMO,0.709515,1.677426129116368,4373.0,9400.0,0.4652127659574468,6400.0,0.6808510638297872,0.68328125
GraphColouring,0141-wgc-n100-d70-p78.asp,42157,7836,5.379913,28.943466,155.713337,0.185877,0.03455,0.006422,0.004768,0.823588,0.0,0.990464,7135,0.17162,0.823612,0.823612,CLINGO-AMO,0.712705,1.689509684932756,5047.0,9400.0,0.5369148936170213,6400.0,0.6808510638297872,0.78859375
GraphColouring,0141-wgc-n100-d70-p8.asp,42157,7836,5.379913,28.943466,155.713337,0.185877,0.03455,0.006422,0.004768,0.823588,0.0,0.990464,7135,0.17162,0.823612,0.823612,AMOCLINGO-INF-MR,32.048099,1.3210973917672932,532.0,9400.0,0.056595744680851066,6400.0,0.6808510638297872,0.083125
GraphColouring,0142-wgc-n100-d70-p19.asp,42097,7826,5.379121,28.934941,155.644548,0.185904,0.03456,0.006425,0.004775,0.823574,0.0,0.990451,7125,0.171627,0.823598,0.823598,AMOCLINGO-L,535.8973259999999,1.2948046040446188,1218.0,9400.0,0.1295744680851064,6400.0,0.6808510638297872,0.1903125
GraphColouring,0142-wgc-n100-d70-p30.asp,42097,7826,5.379121,28.934941,155.644548,0.185904,0.03456,0.006425,0.004775,0.823574,0.0,0.990451,7125,0.171627,0.823598,0.823598,AMOCLINGO-L,1.399093,3.5981082029572016,1923.0,9400.0,0.20457446808510638,6400.0,0.6808510638297872,0.30046875
GraphColouring,0142-wgc-n100-d70-p38.asp,42097,7826,5.379121,28.934941,155.644548,0.185904,0.03456,0.006425,0.004775,0.823574,0.0,0.990451,7125,0.171627,0.823598,0.823598,AMOCLINGO-L,1.24826,2.1364980052232707,2493.0,9400.0,0.2652127659574468,6400.0,0.6808510638297872,0.38953125
GraphColouring,0142-wgc-n100-d70-p50.asp,42097,7826,5.379121,28.934941,155.644548,0.185904,0.03456,0.006425,0.004775,0.823574,0.0,0.990451,7125,0.171627,0.823598,0.823598,CLINGO-AMO,0.904965,1.3734011812611535,3210.0,9400.0,0.3414893617021277,6400.0,0.6808510638297872,0.5015625
GraphColouring,0142-wgc-n100-d70-p8.asp,42097,7826,5.379121,28.934941,155.644548,0.185904,0.03456,0.006425,0.004775,0.823574,0.0,0.990451,7125,0.171627,0.823598,0.823598,AMOCLINGO-L,4.652581,19.42090959834982,522.0,9400.0,0.05553191489361702,6400.0,0.6808510638297872,0.0815625
GraphColouring,0143-wgc-n100-d70-p19.asp,42709,7928,5.387109,29.020943,156.338984,0.185628,0.034458,0.006396,0.004706,0.823714,0.0,0.990587,7227,0.171556,0.823737,0.823737,AMOCLINGO-L,350.371819,2.2983532131618154,1262.0,9400.0,0.13425531914893618,6400.0,0.6808510638297872,0.1971875
GraphColouring,0143-wgc-n100-d70-p31.asp,42709,7928,5.387109,29.020943,156.338984,0.185628,0.034458,0.006396,0.004706,0.823714,0.0,0.990587,7227,0.171556,0.823737,0.823737,AMOCLINGO-L,1.397974,3.0734212510390035,2028.0,9400.0,0.21574468085106382,6400.0,0.6808510638297872,0.316875
GraphColouring,0143-wgc-n100-d70-p41.asp,42709,7928,5.387109,29.020943,156.338984,0.185628,0.034458,0.006396,0.004706,0.823714,0.0,0.990587,7227,0.171556,0.823737,0.823737,AMOCLINGO-L,1.307191,1.9787276687186488,2676.0,9400.0,0.2846808510638298,6400.0,0.6808510638297872,0.418125
GraphColouring,0143-wgc-n100-d70-p59.asp,42709,7928,5.387109,29.020943,156.338984,0.185628,0.034458,0.006396,0.004706,0.823714,0.0,0.990587,7227,0.171556,0.823737,0.823737,CLINGO-AMO,0.994026,1.2302535346157948,3814.0,9400.0,0.40574468085106385,6400.0,0.6808510638297872,0.5959375
GraphColouring,0143-wgc-n100-d70-p71.asp,42709,7928,5.387109,29.020943,156.338984,0.185628,0.034458,0.006396,0.004706,0.823714,0.0,0.990587,7227,0.171556,0.823737,0.823737,CLINGO-AMO,0.7065,1.7016716206652511,4565.0,9400.0,0.4856382978723404,6400.0,0.6808510638297872,0.71328125
GraphColouring,0144-wgc-n100-d70-p21.asp,42505,7894,5.384469,28.992509,156.109271,0.185719,0.034492,0.006406,0.004729,0.823668,0.0,0.990542,7193,0.17158,0.823691,0.823691,AMOCLINGO-L,453.354366,1.289772636710418,1360.0,9400.0,0.14468085106382977,6400.0,0.6808510638297872,0.2125
GraphColouring,0144-wgc-n100-d70-p29.asp,42505,7894,5.384469,28.992509,156.109271,0.185719,0.034492,0.006406,0.004729,0.823668,0.0,0.990542,7193,0.17158,0.823691,0.823691,AMOCLINGO-L,1.319356,2.223150537080212,1907.0,9400.0,0.20287234042553193,6400.0,0.6808510638297872,0.29796875
GraphColouring,0144-wgc-n100-d70-p40.asp,42505,7894,5.384469,28.992509,156.109271,0.185719,0.034492,0.006406,0.004729,0.823668,0.0,0.990542,7193,0.17158,0.823691,0.823691,AMOCLINGO-L,1.277123,2.22065611534676,2570.0,9400.0,0.2734042553191489,6400.0,0.6808510638297872,0.4015625
GraphColouring,0144-wgc-n100-d70-p61.asp,42505,7894,5.384469,28.992509,156.109271,0.185719,0.034492,0.006406,0.004729,0.823668,0.0,0.990542,7193,0.17158,0.823691,0.823691,CLINGO-AMO,0.754814,1.6454782237743342,3938.0,9400.0,0.41893617021276597,6400.0,0.6808510638297872,0.6153125
GraphColouring,0144-wgc-n100-d70-p71.asp,42505,7894,5.384469,28.992509,156.109271,0.185719,0.034492,0.006406,0.004729,0.823668,0.0,0.990542,7193,0.17158,0.823691,0.823691,CLINGO-AMO,0.691496,1.7304713259368096,4600.0,9400.0,0.48936170212765956,6400.0,0.6808510638297872,0.71875
GraphColouring,0144-wgc-n100-d70-p8.asp,42505,7894,5.384469,28.992509,156.109271,0.185719,0.034492,0.006406,0.004729,0.823668,0.0,0.990542,7193,0.17158,0.823691,0.823691,AMOCLINGO-L,374.830561,2.585781888793214,535.0,9400.0,0.056914893617021275,6400.0,0.6808510638297872,0.08359375
GraphColouring,0145-wgc-n100-d70-p20.asp,41857,7786,5.375931,28.900636,155.367829,0.186014,0.034601,0.006436,0.004802,0.823518,0.0,0.990396,7085,0.171656,0.823542,0.823542,AMOCLINGO-INF-MR,811.7453790000001,1.4844128395093703,1312.0,9400.0,0.13957446808510637,6400.0,0.6808510638297872,0.205
GraphColouring,0145-wgc-n100-d70-p28.asp,41857,7786,5.375931,28.900636,155.367829,0.186014,0.034601,0.006436,0.004802,0.823518,0.0,0.990396,7085,0.171656,0.823542,0.823542,AMOCLINGO-L,2.669932,2.089188413787318,1818.0,9400.0,0.19340425531914893,6400.0,0.6808510638297872,0.2840625
GraphColouring,0145-wgc-n100-d70-p41.asp,41857,7786,5.375931,28.900636,155.367829,0.186014,0.034601,0.006436,0.004802,0.823518,0.0,0.990396,7085,0.171656,0.823542,0.823542,AMOCLINGO-L,1.217423,1.9969131517968692,2683.0,9400.0,0.2854255319148936,6400.0,0.6808510638297872,0.41921875
GraphColouring,0145-wgc-n100-d70-p48.asp,41857,7786,5.375931,28.900636,155.367829,0.186014,0.034601,0.006436,0.004802,0.823518,0.0,0.990396,7085,0.171656,0.823542,0.823542,AMOCLINGO-L,1.211654,1.918406574814262,3078.0,9400.0,0.3274468085106383,6400.0,0.6808510638297872,0.4809375
GraphColouring,0145-wgc-n100-d70-p59.asp,41857,7786,5.375931,28.900636,155.367829,0.186014,0.034601,0.006436,0.004802,0.823518,0.0,0.990396,7085,0.171656,0.823542,0.823542,CLINGO-AMO,0.756137,1.5775051346515248,3839.0,9400.0,0.4084042553191489,6400.0,0.6808510638297872,0.59984375
GraphColouring,0145-wgc-n100-d70-p68.asp,41857,7786,5.375931,28.900636,155.367829,0.186014,0.034601,0.006436,0.004802,0.823518,0.0,0.990396,7085,0.171656,0.823542,0.823542,CLINGO-AMO,0.678923,1.730468698217618,4373.0,9400.0,0.4652127659574468,6400.0,0.6808510638297872,0.68328125
GraphColouring,0146-wgc-n100-d70-p30.asp,42241,7850,5.381019,28.955367,155.809381,0.185838,0.034536,0.006418,0.004758,0.823607,0.0,0.990483,7149,0.171611,0.823631,0.823631,AMOCLINGO-L,1.35324,4.4245100647335285,1923.0,9400.0,0.20457446808510638,6400.0,0.6808510638297872,0.30046875
GraphColouring,0146-wgc-n100-d70-p41.asp,42241,7850,5.381019,28.955367,155.809381,0.185838,0.034536,0.006418,0.004758,0.823607,0.0,0.990483,7149,0.171611,0.823631,0.823631,AMOCLINGO-L,1.235229,2.1612057359404613,2639.0,9400.0,0.28074468085106385,6400.0,0.6808510638297872,0.41234375
GraphColouring,0146-wgc-n100-d70-p50.asp,42241,7850,5.381019,28.955367,155.809381,0.185838,0.034536,0.006418,0.004758,0.823607,0.0,0.990483,7149,0.171611,0.823631,0.823631,AMOCLINGO-L,1.204831,1.806386953854939,3225.0,9400.0,0.34308510638297873,6400.0,0.6808510638297872,0.50390625
GraphColouring,0146-wgc-n100-d70-p59.asp,42241,7850,5.381019,28.955367,155.809381,0.185838,0.034536,0.006418,0.004758,0.823607,0.0,0.990483,7149,0.171611,0.823631,0.823631,CLINGO-AMO,0.860907,1.4384271471831451,3782.0,9400.0,0.4023404255319149,6400.0,0.6808510638297872,0.5909375
GraphColouring,0146-wgc-n100-d70-p70.asp,42241,7850,5.381019,28.955367,155.809381,0.185838,0.034536,0.006418,0.004758,0.823607,0.0,0.990483,7149,0.171611,0.823631,0.823631,CLINGO-AMO,0.730385,1.6317161497018695,4512.0,9400.0,0.48,6400.0,0.6808510638297872,0.705
GraphColouring,0147-wgc-n100-d70-p20.asp,42517,7896,5.384625,28.994188,156.122832,0.185714,0.03449,0.006405,0.004728,0.823671,0.0,0.990545,7195,0.171578,0.823694,0.823694,AMOCLINGO-L,142.778451,2.085940713840634,1325.0,9400.0,0.14095744680851063,6400.0,0.6808510638297872,0.20703125
GraphColouring,0147-wgc-n100-d70-p28.asp,42517,7896,5.384625,28.994188,156.122832,0.185714,0.03449,0.006405,0.004728,0.823671,0.0,0.990545,7195,0.171578,0.823694,0.823694,AMOCLINGO-L,1.859569,10.024936423440057,1799.0,9400.0,0.19138297872340426,6400.0,0.6808510638297872,0.28109375
GraphColouring,0147-wgc-n100-d70-p38.asp,42517,7896,5.384625,28.994188,156.122832,0.185714,0.03449,0.006405,0.004728,0.823671,0.0,0.990545,7195,0.171578,0.823694,0.823694,AMOCLINGO-L,1.247255,2.133581344632814,2437.0,9400.0,0.2592553191489362,6400.0,0.6808510638297872,0.38078125
GraphColouring,0147-wgc-n100-d70-p60.asp,42517,7896,5.384625,28.994188,156.122832,0.185714,0.03449,0.006405,0.004728,0.823671,0.0,0.990545,7195,0.171578,0.823694,0.823694,CLINGO-AMO,0.739572,1.6216622587117957,3883.0,9400.0,0.41308510638297874,6400.0,0.6808510638297872,0.60671875
GraphColouring,0148-wgc-n100-d70-p29.asp,42769,7938,5.387881,29.029263,156.406214,0.185602,0.034448,0.006394,0.0047,0.823727,0.0,0.990601,7237,0.171549,0.823751,0.823751,AMOCLINGO-L,1.598721,2.929349773975572,1872.0,9400.0,0.19914893617021276,6400.0,0.6808510638297872,0.2925
GraphColouring,0148-wgc-n100-d70-p41.asp,42769,7938,5.387881,29.029263,156.406214,0.185602,0.034448,0.006394,0.0047,0.823727,0.0,0.990601,7237,0.171549,0.823751,0.823751,AMOCLINGO-L,1.315867,2.137996469248032,2666.0,9400.0,0.28361702127659577,6400.0,0.6808510638297872,0.4165625
GraphColouring,0148-wgc-n100-d70-p50.asp,42769,7938,5.387881,29.029263,156.406214,0.185602,0.034448,0.006394,0.0047,0.823727,0.0,0.990601,7237,0.171549,0.823751,0.823751,AMOCLINGO-L,1.228905,1.9818830584951648,3212.0,9400.0,0.3417021276595745,6400.0,0.6808510638297872,0.501875
GraphColouring,0148-wgc-n100-d70-p60.asp,42769,7938,5.387881,29.029263,156.406214,0.185602,0.034448,0.006394,0.0047,0.823727,0.0,0.990601,7237,0.171549,0.823751,0.823751,CLINGO-AMO,0.791094,1.5280447077085657,3901.0,9400.0,0.415,6400.0,0.6808510638297872,0.60953125
GraphColouring,0148-wgc-n100-d70-p79.asp,42769,7938,5.387881,29.029263,156.406214,0.185602,0.034448,0.006394,0.0047,0.823727,0.0,0.990601,7237,0.171549,0.823751,0.823751,CLINGO-AMO,0.6585340000000001,1.8108313314118931,5112.0,9400.0,0.5438297872340425,6400.0,0.6808510638297872,0.79875
GraphColouring,0149-wgc-n100-d70-p30.asp,41677,7756,5.373517,28.874688,155.158634,0.186098,0.034632,0.006445,0.004823,0.823476,0.0,0.990354,7055,0.171677,0.8235,0.8235,AMOCLINGO-L,1.415673,3.870316803386092,1968.0,9400.0,0.2093617021276596,6400.0,0.6808510638297872,0.3075
GraphColouring,0149-wgc-n100-d70-p38.asp,41677,7756,5.373517,28.874688,155.158634,0.186098,0.034632,0.006445,0.004823,0.823476,0.0,0.990354,7055,0.171677,0.8235,0.8235,AMOCLINGO-L,1.23788,2.421271044043041,2439.0,9400.0,0.259468085106383,6400.0,0.6808510638297872,0.38109375
GraphColouring,0149-wgc-n100-d70-p48.asp,41677,7756,5.373517,28.874688,155.158634,0.186098,0.034632,0.006445,0.004823,0.823476,0.0,0.990354,7055,0.171677,0.8235,0.8235,AMOCLINGO-L,1.267529,1.806121990108313,3078.0,9400.0,0.3274468085106383,6400.0,0.6808510638297872,0.4809375
GraphColouring,0149-wgc-n100-d70-p60.asp,41677,7756,5.373517,28.874688,155.158634,0.186098,0.034632,0.006445,0.004823,0.823476,0.0,0.990354,7055,0.171677,0.8235,0.8235,CLINGO-AMO,0.78047,1.525279639191769,3873.0,9400.0,0.41202127659574467,6400.0,0.6808510638297872,0.60515625
GraphColouring,0150-wgc-n100-d70-p30.asp,41977,7806,5.37753,28.91783,155.506502,0.185959,0.034581,0.006431,0.004788,0.823546,0.0,0.990423,7105,0.171642,0.82357,0.82357,AMOCLINGO-L,1.396642,3.655658357689372,1972.0,9400.0,0.2097872340425532,6400.0,0.6808510638297872,0.308125
GraphColouring,0150-wgc-n100-d70-p39.asp,41977,7806,5.37753,28.91783,155.506502,0.185959,0.034581,0.006431,0.004788,0.823546,0.0,0.990423,7105,0.171642,0.82357,0.82357,AMOCLINGO-L,1.3273799999999998,1.8678178065060496,2516.0,9400.0,0.2676595744680851,6400.0,0.6808510638297872,0.393125
GraphColouring,0150-wgc-n100-d70-p60.asp,41977,7806,5.37753,28.91783,155.506502,0.185959,0.034581,0.006431,0.004788,0.823546,0.0,0.990423,7105,0.171642,0.82357,0.82357,CLINGO-AMO,0.96618,1.2347926887329483,3897.0,9400.0,0.4145744680851064,6400.0,0.6808510638297872,0.60890625
GraphColouring,0150-wgc-n100-d70-p71.asp,41977,7806,5.37753,28.91783,155.506502,0.185959,0.034581,0.006431,0.004788,0.823546,0.0,0.990423,7105,0.171642,0.82357,0.82357,CLINGO-AMO,0.6653530000000001,1.771928585277289,4577.0,9400.0,0.4869148936170213,6400.0,0.6808510638297872,0.71515625
GroupAssignment,00003-group_assignment-p50-pr5-sat.asp,9606,13946,0.6888,0.474445,0.326798,1.451801,2.107726,3.059999,0.407037,0.171768,0.0,0.248907,1786,0.357693,0.23527,0.23527,CLINGO-AMO,0.779788,1.899771476349982,507308.0,32877900.0,0.015430060922382513,10147500.0,0.30864197530864196,0.04999339738851934
GroupAssignment,00004-group_assignment-p50-pr5-sat.asp,12606,18746,0.672463,0.452207,0.304093,1.48707,2.211376,3.28847,0.405363,0.178486,0.0,0.237268,2386,0.367761,0.226876,0.226876,AMOCLINGO-L,2.722607,1.5147481806959284,691779.0,44833500.0,0.015429957509451638,13837500.0,0.30864197530864196,0.049993062330623304
GroupAssignment,00005-group_assignment-p50-pr5-sat.asp,11106,16346,0.679432,0.461628,0.313645,1.471817,2.166245,3.188317,0.406087,0.175581,0.0,0.242301,2086,0.363407,0.230506,0.230506,CLINGO-AMO,2.235253,1.268511439197263,599752.0,38855700.0,0.015435367269152274,11992500.0,0.30864197530864196,0.05001058995205337
GroupAssignment,00008-group_assignment-p50-pr5-middle.asp,11856,17546,0.67571,0.456583,0.308518,1.479926,2.19018,3.241304,0.405702,0.177126,0.0,0.239626,2236,0.365722,0.228576,0.228576,AMOCLINGO-INF-MR,7.131149,1.2983665044721406,2584070.0,41844600.0,0.061753965864173636,12915000.0,0.30864197530864196,0.20008284939992257
GroupAssignment,00010-group_assignment-p50-pr5-middle.asp,9606,13946,0.6888,0.474445,0.326798,1.451801,2.107726,3.059999,0.407037,0.171768,0.0,0.248907,1786,0.357693,0.23527,0.23527,AMOCLINGO-INF-MR,2.521428,1.4299024203744863,2027895.0,32877900.0,0.061679578075242034,10147500.0,0.30864197530864196,0.1998418329637842
GroupAssignment,00012-group_assignment-p50-pr5-middle.asp,11106,16346,0.679432,0.461628,0.313645,1.471817,2.166245,3.188317,0.406087,0.175581,0.0,0.242301,2086,0.363407,0.230506,0.230506,AMOCLINGO-INF-MR,11.459341,1.2028324316380845,2398592.0,38855700.0,0.06173076279670679,11992500.0,0.30864197530864196,0.20000767146133
GroupAssignment,00013-group_assignment-p50-pr5-middle.asp,11106,16346,0.679432,0.461628,0.313645,1.471817,2.166245,3.188317,0.406087,0.175581,0.0,0.242301,2086,0.363407,0.230506,0.230506,AMOCLINGO-INF-MR,2.306176,4.093804635899429,2398099.0,38855700.0,0.061718074825572566,11992500.0,0.30864197530864196,0.1999665624348551
GroupAssignment,00014-group_assignment-p50-pr5-middle.asp,14106,21146,0.667077,0.444991,0.296843,1.499078,2.247236,3.368783,0.404792,0.180774,0.0,0.233305,2686,0.37119,0.224018,0.224018,AMOCLINGO-INF-MR,12.674551,1.766252863710912,3136764.0,50811300.0,0.06173359075638687,15682500.0,0.30864197530864196,0.20001683405069345
GroupAssignment,00015-group_assignment-p50-pr5-middle.asp,11856,17546,0.67571,0.456583,0.308518,1.479926,2.19018,3.241304,0.405702,0.177126,0.0,0.239626,2236,0.365722,0.228576,0.228576,AMOCLINGO-L,10.800513,1.474296822752771,2583219.0,41844600.0,0.06173362871194849,12915000.0,0.30864197530864196,0.20001695702671313
GroupAssignment,00031-group_assignment-p100-pr5-sat.asp,25156,37446,0.671794,0.451307,0.303186,1.488551,2.215785,3.298311,0.405867,0.178884,0.0,0.236166,4736,0.367149,0.226984,0.226984,AMOCLINGO-INF-MR,17.391053,1.2118464017101207,1395615.0,90396000.0,0.015438902163812558,27900000.0,0.30864197530864196,0.050022043010752686
GroupAssignment,00033-group_assignment-p100-pr5-sat.asp,19156,27846,0.687926,0.473243,0.325556,1.453644,2.11308,3.071666,0.407705,0.17227,0.0,0.247494,3536,0.356859,0.235435,0.235435,AMOCLINGO-L,3.742009,1.291668459375699,1023390.0,66290400.0,0.015437981970240034,20460000.0,0.30864197530864196,0.05001906158357771
GroupAssignment,00034-group_assignment-p100-pr5-sat.asp,17656,25446,0.693862,0.481444,0.334055,1.44121,2.077086,2.993516,0.40836,0.169914,0.0,0.251529,3236,0.353194,0.238446,0.238446,AMOCLINGO-L,3.0370890000000004,2.472127422014962,930649.0,60264000.0,0.015442868047258728,18600000.0,0.30864197530864196,0.05003489247311828
GroupAssignment,00036-group_assignment-p100-pr5-middle.asp,17656,25446,0.693862,0.481444,0.334055,1.44121,2.077086,2.993516,0.40836,0.169914,0.0,0.251529,3236,0.353194,0.238446,0.238446,AMOCLINGO-L,37.063316,1.510926059611072,3719521.0,60264000.0,0.061720446701181465,18600000.0,0.30864197530864196,0.19997424731182795
GroupAssignment,00037-group_assignment-p100-pr5-middle.asp,17656,25446,0.693862,0.481444,0.334055,1.44121,2.077086,2.993516,0.40836,0.169914,0.0,0.251529,3236,0.353194,0.238446,0.238446,AMOCLINGO-INF-MR,13.612136,1.7241969225109122,3717031.0,60264000.0,0.061679128501261116,18600000.0,0.30864197530864196,0.19984037634408602
GroupAssignment,00038-group_assignment-p100-pr5-middle.asp,22156,32646,0.678674,0.460599,0.312597,1.473461,2.171087,3.199012,0.406662,0.176025,0.0,0.241063,4136,0.362701,0.230637,0.230637,AMOCLINGO-INF-MR,17.796043,2.5871570438439604,4837516.0,78343200.0,0.061747745815846175,24180000.0,0.30864197530864196,0.2000626964433416
GroupAssignment,00039-group_assignment-p100-pr5-middle.asp,20656,30246,0.682933,0.466398,0.318519,1.464272,2.144092,3.139534,0.407146,0.174284,0.0,0.244045,3836,0.359992,0.232862,0.232862,AMOCLINGO-L,31.209803,1.3293614829930198,4457897.0,72316800.0,0.06164400250011062,22320000.0,0.30864197530864196,0.1997265681003584
GroupAssignment,00040-group_assignment-p100-pr5-middle.asp,28156,42246,0.666477,0.444192,0.296044,1.500426,2.251279,3.377878,0.405242,0.181134,0.0,0.232313,5336,0.370649,0.224109,0.224109,AMOCLINGO-INF-MR,28.113427,4.386649518039903,6328162.0,102448800.0,0.06176902023254543,31620000.0,0.30864197530864196,0.20013162555344718
GroupAssignment,00041-group_assignment-p100-pr5-middle.asp,22156,32646,0.678674,0.460599,0.312597,1.473461,2.171087,3.199012,0.406662,0.176025,0.0,0.241063,4136,0.362701,0.230637,0.230637,AMOCLINGO-INF-MR,10.566355,6.586034635406438,4837701.0,78343200.0,0.06175010722053733,24180000.0,0.30864197530864196,0.20007034739454094
GroupAssignment,00043-group_assignment-p100-pr5-middle.asp,20656,30246,0.682933,0.466398,0.318519,1.464272,2.144092,3.139534,0.407146,0.174284,0.0,0.244045,3836,0.359992,0.232862,0.232862,AMOCLINGO-INF-MR,7.235959999999999,5.819991956837794,4463577.0,72316800.0,0.061722545798486655,22320000.0,0.30864197530864196,0.19998104838709677
GroupAssignment,00044-group_assignment-p100-pr5-middle.asp,17656,25446,0.693862,0.481444,0.334055,1.44121,2.077086,2.993516,0.40836,0.169914,0.0,0.251529,3236,0.353194,0.238446,0.238446,AMOCLINGO-L,18.91617,1.3848071781972775,3723290.0,60264000.0,0.06178298818531793,18600000.0,0.30864197530864196,0.2001768817204301
GroupAssignment,00061-group_assignment-p150-pr5-sat.asp,21356,30646,0.696861,0.485615,0.338406,1.435007,2.059244,2.955028,0.407848,0.168571,0.0,0.254776,3936,0.352875,0.239277,0.239277,AMOCLINGO-INF-MR,3.007117,2.134030368622172,1118741.0,72511200.0,0.01542852690343009,22380000.0,0.30864197530864196,0.04998842716711349
GroupAssignment,00062-group_assignment-p150-pr5-sat.asp,35456,52546,0.674761,0.455303,0.307221,1.482006,2.196341,3.254991,0.406419,0.177685,0.0,0.23807,6636,0.364847,0.228734,0.228734,AMOCLINGO-L,14.640189,1.9257775292381811,1958297.0,126894600.0,0.015432469151563582,39165000.0,0.30864197530864196,0.050001200051066
GroupAssignment,00063-group_assignment-p150-pr5-sat.asp,35456,52546,0.674761,0.455303,0.307221,1.482006,2.196341,3.254991,0.406419,0.177685,0.0,0.23807,6636,0.364847,0.228734,0.228734,AMOCLINGO-INF-MR,22.18361,1.403890755382014,1959658.0,126894600.0,0.015443194588264592,39165000.0,0.30864197530864196,0.05003595046597727
GroupAssignment,00064-group_assignment-p150-pr5-sat.asp,26456,38146,0.693546,0.481006,0.3336,1.441866,2.078977,2.997605,0.408603,0.170094,0.0,0.251021,4836,0.352888,0.238509,0.238509,AMOCLINGO-L,9.623044,1.8990608377141367,1399193.0,90639000.0,0.015436986286256468,27975000.0,0.30864197530864196,0.050015835567470954
GroupAssignment,00065-group_assignment-p150-pr5-sat.asp,26456,38146,0.693546,0.481006,0.3336,1.441866,2.078977,2.997605,0.408603,0.170094,0.0,0.251021,4836,0.352888,0.238509,0.238509,AMOCLINGO-L,6.084234,6.520990152581245,1398483.0,90639000.0,0.015429153013603416,27975000.0,0.30864197530864196,0.04999045576407507
